step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1689,166658,3378,0.0320751892667766,0.0,0.8333333333333334,0.027211827456394107,0.5,0.9166666666666666
1690,166788,3380,0.04306318653376988,0.0,0.75,,,
1691,166838,3382,0.031184789379188314,1.0,1.0,,,
1692,167064,3384,0.0279378974522753,0.0,0.8333333333333334,,,
1693,167162,3386,0.025367108913637065,1.0,1.0,,,
1694,167260,3388,0.030475120051914762,1.0,1.0,,,
1695,167358,3390,0.02671385541780433,1.0,1.0,,,
1696,167424,3392,0.04373110900940793,1.0,1.0,,,
1697,167554,3394,0.021516991592494608,1.0,1.0,0.035764973591059304,0.5,0.9166666666666666
1698,167636,3396,0.03203255377301954,1.0,1.0,,,
1699,167782,3398,0.03169672994223357,1.0,1.0,,,
1700,167880,3400,0.021341457650109325,1.0,1.0,,,
1701,167994,3402,0.02939000331425682,1.0,1.0,,,
1702,168076,3404,0.023019103100135142,1.0,1.0,,,
1703,168174,3406,0.058968542186214314,0.0,0.8333333333333334,,,
1704,168272,3408,0.05833224016233141,0.5,0.9166666666666666,,,
1705,168386,3410,0.03225813663097611,1.0,1.0,0.028248353724243218,1.0,1.0
1706,168452,3412,0.02414800085188434,1.0,1.0,,,
1707,168534,3414,0.05412208355169347,0.5,0.9166666666666666,,,
1708,168600,3416,0.03791573528849366,0.5,0.9166666666666666,,,
1709,168682,3418,0.030327533305711835,1.0,1.0,,,
1710,168812,3420,0.024324660166637056,1.0,1.0,,,
1711,168910,3422,0.05053752279405349,0.5,0.9166666666666666,,,
1712,169040,3424,0.02166211030984425,0.5,0.75,,,
1713,169154,3426,0.016975465905911667,1.0,1.0,0.041705452168028866,0.5,0.9166666666666666
1714,169252,3428,0.025309042740611385,1.0,1.0,,,
1715,169318,3430,0.036372670714800645,1.0,1.0,,,
1716,169400,3432,0.08258186126327086,0.5,0.8333333333333334,,,
1717,169466,3434,0.027221216231548793,1.0,1.0,,,
1718,169564,3436,0.03294273363053015,0.5,0.9166666666666666,,,
1719,169646,3438,0.04081535633873713,1.0,1.0,,,
1720,169760,3440,0.022271749395864158,1.0,1.0,,,
1721,169842,3442,0.03607439606336383,0.5,0.9166666666666666,0.03537944125065952,0.5,0.9166666666666666
1722,169956,3444,0.04564223931052037,0.5,0.9166666666666666,,,
1723,170054,3446,0.04258788433266388,0.0,0.8333333333333334,,,
1724,170120,3448,0.01933332767218558,1.0,1.0,,,
1725,170186,3450,0.02866385966076916,1.0,1.0,,,
1726,170252,3452,0.029500292928735163,1.0,1.0,,,
1727,170334,3454,0.014782965479343338,1.0,1.0,,,
1728,170432,3456,0.02598099003393775,1.0,1.0,,,
1729,170482,3458,0.05289573224905906,0.5,0.9166666666666666,0.03911821845521338,0.5,0.9166666666666666
1730,170628,3460,0.026406880053588867,1.0,1.0,,,
1731,170694,3462,0.01889234531653495,1.0,1.0,,,
1732,170824,3464,0.03163842669595935,1.0,1.0,,,
1733,170986,3466,0.050023097542105946,0.5,0.9166666666666666,,,
1734,171164,3468,0.033679186602393996,0.5,0.9166666666666666,,,
1735,171214,3470,0.03652132647733391,0.5,0.9166666666666666,,,
1736,171312,3472,0.020252746908406876,1.0,1.0,,,
1737,171426,3474,0.03400760324011205,0.5,0.9166666666666666,0.04247387977838681,0.5,0.9166666666666666
1738,171572,3476,0.03442361480063891,0.5,0.9166666666666666,,,
1739,171638,3478,0.03272245628783821,0.5,0.9166666666666666,,,
1740,171784,3480,0.021107813910538294,1.0,1.0,,,
1741,171850,3482,0.03731649935524533,0.5,0.9166666666666666,,,
1742,171916,3484,0.03658988377637436,0.5,0.9166666666666666,,,
1743,171982,3486,0.037562880576803334,0.5,0.9166666666666666,,,
1744,172080,3488,0.03945085018203722,1.0,1.0,,,
1745,172178,3490,0.03930872013270713,0.5,0.9166666666666666,0.026715659389533956,0.5,0.9166666666666666
1746,172276,3492,0.019221983217282978,1.0,1.0,,,
1747,172342,3494,0.04144979645101052,1.0,1.0,,,
1748,172408,3496,0.0169661979302541,1.0,1.0,,,
1749,172490,3498,0.025871098752343235,1.0,1.0,,,
1750,172556,3500,0.026429888905508132,1.0,1.0,,,
1751,172686,3502,0.02462052162225263,0.5,0.9166666666666666,,,
1752,172784,3504,0.024546609530931445,1.0,1.0,,,
1753,172914,3506,0.02811152176744635,1.0,1.0,0.05551998296456954,0.0,0.8333333333333334
1754,172996,3508,0.019925491976949986,1.0,1.0,,,
1755,173094,3510,0.036569782463461216,0.5,0.9166666666666666,,,
1756,173208,3512,0.01942811005204414,1.0,1.0,,,
1757,173306,3514,0.036591317667528094,1.0,1.0,,,
1758,173372,3516,0.057369196655979914,0.5,0.9166666666666666,,,
1759,173422,3518,0.05170456971878528,0.5,0.9166666666666666,,,
1760,173504,3520,0.0368426998364151,0.5,0.9166666666666666,,,
1761,173762,3522,0.019588055268720726,1.0,1.0,0.02862286581945526,1.0,1.0
1762,173844,3524,0.06092716162121109,0.0,0.8333333333333334,,,
1763,173926,3526,0.02338773735270337,1.0,1.0,,,
1764,173992,3528,0.02078515749294951,1.0,1.0,,,
1765,174058,3530,0.026515613272208576,1.0,1.0,,,
1766,174108,3532,0.019841678373829327,0.5,0.9166666666666666,,,
1767,174190,3534,0.02493287599083279,1.0,1.0,,,
1768,174240,3536,0.06578808410435594,0.5,0.9166666666666666,,,
1769,174338,3538,0.023977042829516366,1.0,1.0,0.025706310510296756,1.0,1.0
1770,174436,3540,0.0325776561021504,1.0,1.0,,,
1771,174614,3542,0.02982099150604217,0.5,0.8333333333333334,,,
1772,174696,3544,0.05757953644231475,0.5,0.9166666666666666,,,

